# time	cmd_angle	cmd_speed	odom_v	odom_w	R_odom	imu_yaw_rate	R_imu	imu_ax	imu_ay
1779639181.569	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0007	      +inf	 +0.0269	 +3.2371
1779639181.668	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0001	      +inf	 +0.0332	 +3.2397
1779639181.769	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0008	      +inf	 +0.0286	 +3.2442
1779639181.868	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0005	      +inf	 +0.0211	 +3.2448
1779639181.969	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0010	 +4913.874	 +0.0303	 +3.2424
1779639182.069	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0003	      +inf	 +0.0274	 +3.2466
1779639182.168	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0002	      +inf	 +0.0204	 +3.2453
1779639182.268	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0003	      +inf	 +0.0313	 +3.2452
1779639182.368	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0003	      +inf	 +0.0196	 +3.2363
1779639182.468	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0003	      +inf	 +0.0156	 +3.2387
1779639182.568	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0007	      +inf	 +0.0172	 +3.2526
1779639182.668	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0001	      +inf	 +0.0162	 +3.2504
1779639182.769	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0002	      +inf	 +0.0190	 +3.2433
1779639182.869	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0006	      +inf	 +0.0279	 +3.2514
1779639182.968	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0002	      +inf	 +0.0218	 +3.2524
1779639183.068	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0003	      +inf	 +0.0326	 +3.2511
1779639183.168	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0007	      +inf	 +0.0175	 +3.2362
1779639183.269	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0001	      +inf	 +0.0277	 +3.2395
1779639183.368	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0005	      +inf	 +0.0256	 +3.2431
1779639183.468	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0002	      +inf	 +0.0239	 +3.2377
1779639183.568	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0002	      +inf	 +0.0165	 +3.2453
1779639183.669	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0003	      +inf	 +0.0339	 +3.2357
1779639183.768	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0010	 +4911.829	 +0.0149	 +3.2451
1779639183.868	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 -0.0006	      +inf	 +0.0285	 +3.2327
1779639183.968	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0010	 +4787.847	 +0.0251	 +3.2418
1779639184.069	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0000	      +inf	 +0.0163	 +3.2339
1779639184.169	   +0.0	  +0.0	 +5.0000	 +0.0000	      +inf	 +0.0008	      +inf	 +0.0256	 +3.2420
1779639184.268	   +0.0	  +0.0	 +5.0000	 +1.7692	    +2.826	 +0.0009	      +inf	 +0.0123	 +2.8843
1779639184.368	   +0.0	  +0.0	 +5.0000	 -5.2962	    -0.944	 +0.0005	      +inf	 +0.0151	 +2.3625
1779639184.468	   +0.0	  +0.0	 +5.0000	 -1.7127	    -2.919	 -0.0025	 -1976.621	 +0.0175	 +1.9552
1779639184.569	   +0.0	  +0.0	 +5.0000	 +5.0733	    +0.986	 -0.0013	 -3979.482	 +0.0281	 +0.9048
1779639184.668	   +0.0	  +0.0	 +5.0000	 +0.1989	   +25.132	 -0.0012	 -4235.851	 +0.0550	 -0.0881
1779639184.768	   +0.0	  +0.0	 +5.0000	 +5.8408	    +0.856	 -0.0020	 -2540.553	 +0.0455	 -0.6370
1779639184.868	   +0.0	  +0.0	 +5.0000	-30.5330	    -0.164	 -0.0011	 -4354.656	 +0.0394	 -0.7340
1779639184.968	   +0.0	  +0.0	 +5.0000	 +0.3551	   +14.081	 -0.0018	 -2814.491	 +0.0297	 -1.5428
1779639185.068	   +0.0	  +0.0	 +5.0000	 +1.7658	    +2.832	 -0.0006	      +inf	 -0.0092	 -1.8461
1779639185.168	   +0.0	  +0.0	 +5.0000	 +4.7170	    +1.060	 -0.0011	 -4616.683	 -0.0234	 -2.1595
1779639185.268	   +0.0	  +0.0	 +5.0000	-22.3926	    -0.223	 -0.0006	      +inf	 -0.0304	 -2.3936
1779639185.369	   +0.0	  +0.0	 +5.0000	 -7.5222	    -0.665	 -0.0003	      +inf	 -0.0289	 -2.5288
1779639185.468	   +0.0	  +0.0	 +5.0000	 -3.3015	    -1.514	 -0.0005	      +inf	 -0.0232	 -2.6736
1779639185.568	   +0.0	  +0.0	 +5.0000	 -2.0726	    -2.412	 -0.0010	      +inf	 +0.0121	 -2.8241
1779639185.669	   +0.0	  +0.0	 +5.0000	 -1.6246	    -3.078	 -0.0001	      +inf	 +0.0035	 -2.8614
1779639185.768	   +0.0	  +0.0	 +5.0000	 -1.0221	    -4.892	 +0.0009	      +inf	 +0.0149	 -2.9708
1779639185.868	   +0.0	  +0.0	 +5.0000	 -0.8883	    -5.628	 +0.0008	      +inf	 +0.0346	 -3.0104
1779639185.969	   +0.0	  +0.0	 +5.0000	 -0.7093	    -7.049	 +0.0004	      +inf	 +0.0341	 -3.0698
1779639186.069	   +0.0	  +0.0	 +5.0000	 -0.5237	    -9.547	 +0.0006	      +inf	-49.9804	 -3.1117
1779639186.168	   +0.0	  +0.0	 +1.6384	 +0.4607	    +3.557	 +0.0025	  +668.081	-16.3854	 -0.2919
1779639186.269	   +0.0	  +0.0	 -1.3705	+188.2804	    -0.007	 +0.0022	  -625.328	-36.2918	 -0.1297
1779639186.369	   +0.0	  +0.0	 -3.8107	 -0.1886	   +20.204	 +0.0006	      +inf	-11.8842	 -0.0921
1779639186.469	   +0.0	  +0.0	 -4.6103	 +3.2881	    -1.402	 +0.0003	      +inf	 -3.8891	 +0.4188
1779639186.568	   +0.0	  +0.0	 -4.8978	 -2.7232	    +1.799	 +0.0009	      +inf	 -1.2783	 +0.9388
1779639186.668	   +0.0	  +0.0	 -4.9665	 -0.3867	   +12.842	 -0.0005	      +inf	 -0.4238	 +1.3843
1779639186.768	   +0.0	  +0.0	 -4.9930	 +1.4758	    -3.383	 +0.0009	      +inf	 -0.0781	 +1.9049
1779639186.869	   +0.0	  +0.0	 -4.9977	 +3.9171	    -1.276	 +0.0010	 -4830.120	 -0.0368	 +2.1481
1779639186.968	   +0.0	  +0.0	 -4.9985	 +6.2045	    -0.806	 +0.0003	      +inf	 -0.0360	 +2.2321
1779639187.069	   +0.0	  +0.0	 -4.9998	 -6.0508	    +0.826	 -0.0006	      +inf	 -0.0285	 +2.5783
1779639187.169	   +0.0	  +0.0	 -4.9999	 -3.2599	    +1.534	 +0.0005	      +inf	 -0.0187	 +2.6910
1779639187.268	   +0.0	  +0.0	 -5.0000	 -2.1960	    +2.277	 +0.0007	      +inf	 -0.0194	 +2.8071
1779639187.369	   +0.0	  +0.0	 -5.0000	 -1.6122	    +3.101	 +0.0007	      +inf	 -0.0301	 +2.8806
1779639187.468	   +0.0	  +0.0	 -5.0000	 -1.1747	    +4.256	 +0.0001	      +inf	 -0.0304	 +2.9454
1779639187.568	   +0.0	  +0.0	 -3.6450	 -0.6436	    +5.663	 +0.0065	  -556.602	+16.3817	 +1.2576
1779639187.668	   +0.0	  +0.0	 -2.1523	 +0.4510	    -4.772	 -0.0088	  +245.555	+35.7444	 +0.3976
1779639187.768	   +0.0	  +0.0	 +0.3074	 +0.1958	    +1.570	 +0.0009	      +inf	+23.4641	 +0.0753
1779639187.868	   +0.0	  +0.0	 +2.7555	 -0.0442	   -62.371	 -0.0012	 -2298.027	+10.1003	 +0.0141
1779639187.968	   +0.0	  +0.0	 +3.9265	+40.0462	    +0.098	 +0.0026	 +1486.750	 +5.3500	 -0.4590
1779639188.068	   +0.0	  +0.0	 +4.4295	 -1.1551	    -3.835	 -0.0017	 -2657.812	 +3.1565	 -0.9045
1779639188.168	   +0.0	  +0.0	 +4.6631	 +0.2040	   +22.857	 -0.0002	      +inf	 +1.6740	 -1.4178
1779639188.268	   +0.0	  +0.0	 +4.8011	 +1.5179	    +3.163	 -0.0005	      +inf	 +0.9982	 -1.7758
1779639188.368	   +0.0	  +0.0	 +4.8825	 +4.0909	    +1.194	 -0.0006	      +inf	 +0.5979	 -2.0580
1779639188.468	   +0.0	  +0.0	 +4.9306	+26.9087	    +0.183	 -0.0004	      +inf	 +0.3675	 -2.2961
1779639188.568	   +0.0	  +0.0	 +4.9590	 -8.4582	    -0.586	 +0.0004	      +inf	 +0.2291	 -2.4931
1779639188.669	   +0.0	  +0.0	 +4.9782	 -3.4653	    -1.437	 -0.0009	      +inf	 +0.1365	 -2.6440
1779639188.768	   +0.0	  +0.0	 +4.9916	 -1.7747	    -2.813	 -0.0006	      +inf	 +0.0704	 -2.8233
1779639188.868	   +0.0	  +0.0	 +4.9916	 -1.7747	    -2.813	 +0.0008	      +inf	 +0.0697	 -2.8525
1779639188.968	   +0.0	  +0.0	 +4.9971	 -1.0485	    -4.766	 -0.0005	      +inf	 +0.0318	 -2.9828
1779639189.068	   +0.0	  +0.0	 +3.1986	 -0.5318	    -6.015	 +0.0009	      +inf	-31.9761	 -1.2845
1779639189.169	   +0.0	  +0.0	 -0.1615	 -0.0885	    +1.825	 -0.0031	   +51.590	-60.4783	 -0.1824
1779639189.268	   +0.0	  +0.0	 -3.4145	 +2.0082	    -1.700	 -0.0043	  +800.038	-15.8400	 -0.5793
1779639189.369	   +0.0	  +0.0	 -4.4805	 -1.2465	    +3.594	 -0.0049	  +919.169	 -6.4878	 -0.4165
1779639189.468	   +0.0	  +0.0	 -4.8298	 +1.5134	    -3.191	 -0.0033	 +1443.066	 -1.6852	 +0.2568
1779639189.568	   +0.0	  +0.0	 -4.9714	 -2.5668	    +1.937	 +0.0049	 -1007.376	 -0.3552	 +1.0271
1779639189.668	   +0.0	  +0.0	 -4.9906	 -0.3289	   +15.172	 +0.0049	 -1013.484	 -0.0907	 +1.4997
1779639189.768	   +0.0	  +0.0	 -4.9969	 +0.9578	    -5.217	 -0.0043	 +1169.842	 -0.0443	 +1.7916
1779639189.869	   +0.0	  +0.0	 -4.9990	 +2.7633	    -1.809	 +0.0034	 -1474.193	 -0.0156	 +2.0939
1779639189.968	   +0.0	  +0.0	 -4.9997	 +8.9119	    -0.561	 -0.0048	 +1036.464	 -0.0091	 +2.2708
1779639190.068	   +0.0	  +0.0	 -4.9999	-18.1047	    +0.276	 +0.0047	 -1053.693	 -0.0217	 +2.4820
1779639190.168	   +0.0	  +0.0	 -5.0000	 +1.0468	    -4.776	 -0.0051	  +980.654	 -0.0025	 +1.8616
1779639190.268	   +0.0	  +0.0	 -5.0000	 -0.3781	   +13.223	 +0.0038	 -1322.465	 -0.0006	 +1.5670
1779639190.369	   +0.0	  +0.0	 -5.0000	 +4.5027	    -1.110	 +0.0031	 -1612.050	 -0.0095	 +0.6609
1779639190.468	   +0.0	  +0.0	 -5.0000	 -0.4474	   +11.175	 +0.0396	  -126.120	 -0.0132	 +0.2585
1779639190.568	   +0.0	  +0.0	 -3.6450	 -6.1908	    +0.589	 -0.0078	  +466.047	+20.2399	 -0.3558
1779639190.668	   +0.0	  +0.0	 -1.2023	 +0.5930	    -2.028	 -0.0019	  +642.970	+31.0175	 -0.0399
1779639190.768	   +0.0	  +0.0	 +0.9306	 -0.1079	    -8.626	 +0.0027	  +350.064	+20.3407	 -0.0417
1779639190.868	   +0.0	  +0.0	 +2.5971	 +0.3792	    +6.848	 +0.0000	      +inf	+10.8142	 -0.5828
1779639190.968	   +0.0	  +0.0	 +4.1622	 +5.6799	    +0.733	 +0.0029	 +1449.511	 +4.1832	 -1.5551
1779639191.068	   +0.0	  +0.0	 +4.3213	+12.2993	    +0.351	 -0.0016	 -2644.156	 +3.0548	 -1.8013
1779639191.168	   +0.0	  +0.0	 +4.7371	 -4.6590	    -1.017	 +0.0027	 +1724.870	 +1.4615	 -2.2946
1779639191.269	   +0.0	  +0.0	 +4.8447	 -2.8026	    -1.729	 +0.0028	 +1760.877	 +0.7833	 -2.5772
1779639191.368	   +0.0	  +0.0	 +4.9083	 -1.9716	    -2.489	 -0.0027	 -1801.777	 +0.4834	 -2.7025
1779639191.468	   +0.0	  +0.0	 +4.9399	 -1.5618	    -3.163	 +0.0041	 +1216.184	 +0.2819	 -2.8458
1779639191.569	   +0.0	  +0.0	 +4.9645	 -1.2049	    -4.120	 -0.0029	 -1690.688	 +0.1749	 -2.9054
1779639191.668	   +0.0	  +0.0	 +4.9862	 -0.7913	    -6.301	 -0.0037	 -1356.868	 +0.0895	 -3.0081
1779639191.768	   +0.0	  +0.0	 +4.9889	 -0.7241	    -6.890	 -0.0043	 -1172.012	 +0.0763	 -3.0153
1779639191.869	   +0.0	  +0.0	 +4.9934	 -0.5826	    -8.571	 +0.0028	 +1796.262	 +0.0494	 -3.0963
1779639191.969	   +0.0	  +0.0	 +4.9972	 -0.4151	   -12.039	 -0.0035	 -1429.628	 +0.0285	 -3.1173
1779639192.068	   +0.0	  +0.0	 +4.9986	 -0.3101	   -16.121	 +0.0039	 +1280.602	 +0.0377	 -3.1638
1779639192.168	   +0.0	  +0.0	 +4.9992	 -0.2522	   -19.824	 +0.0039	 +1295.459	 +0.0243	 -3.1984
1779639192.269	   +0.0	  +0.0	 +4.9996	 -0.1970	   -25.378	 -0.0041	 -1226.098	 +0.0274	 -3.1656
1779639192.368	   +0.0	  +0.0	 +4.9997	 -0.1672	   -29.905	 +0.0034	 +1460.658	 +0.0219	 -3.2135
1779639192.468	   +0.0	  +0.0	 +4.9998	 -0.1362	   -36.706	 -0.0042	 -1185.258	 +0.0169	 -3.1898
1779639192.568	   +0.0	  +0.0	 +4.9999	 -0.1110	   -45.040	 +0.0021	 +2418.290	 +0.0309	 -3.2350
1779639192.668	   +0.0	  +0.0	 +5.0000	 -0.0834	   -59.965	 -0.0038	 -1327.066	 +0.0190	 -3.1902
1779639192.769	   +0.0	  +0.0	 +5.0000	 -0.0738	   -67.786	 +0.0030	 +1682.146	 +0.0247	 -3.2339
1779639192.869	   +0.0	  +0.0	 +5.0000	 -0.0511	   -97.900	 -0.0029	 -1713.088	 +0.0172	 -3.2027
1779639192.969	   +0.0	  +0.0	 +5.0000	 -0.0416	  -120.073	 +0.0041	 +1207.268	 +0.0173	 -3.2450
1779639193.069	   +0.0	  +0.0	 +5.0000	 -0.0368	  -135.720	 +0.0037	 +1366.145	 +0.0287	 -3.2511
1779639193.168	   +0.0	  +0.0	 +5.0000	 -0.0255	  -196.002	 +0.0034	 +1482.569	 +0.0165	 -3.2513
1779639193.268	   +0.0	  +0.0	 +5.0000	 -0.0208	  -240.395	 -0.0031	 -1610.015	 +0.0297	 -3.2203
1779639193.368	   +0.0	  +0.0	 +5.0000	 -0.0170	  -294.841	 +0.0033	 +1521.811	 +0.0174	 -3.2537
1779639193.468	   +0.0	  +0.0	 +5.0000	 -0.0138	  -361.606	 -0.0033	 -1528.877	 +0.0151	 -3.2210
1779639193.568	   +0.0	  +0.0	 +5.0000	 -0.0113	  -443.457	 +0.0026	 +1952.355	 +0.0260	 -3.2559
1779639193.668	   +0.0	  +0.0	 +5.0000	 -0.0092	  -543.884	 +0.0029	 +1709.161	 +0.0222	 -3.2590
1779639193.768	   +0.0	  +0.0	 +5.0000	 -0.0066	  -753.758	 -0.0033	 -1523.960	 +0.0166	 -3.2184
1779639193.868	   +0.0	  +0.0	 +5.0000	 -0.0050	 -1003.106	 -0.0044	 -1142.263	 +0.0199	 -3.2190
1779639193.968	   +0.0	  +0.0	 +5.0000	 -0.0044	 -1133.684	 -0.0034	 -1483.304	 +0.0295	 -3.2153
1779639194.068	   +0.0	  +0.0	 +5.0000	 -0.0036	 -1390.818	 -0.0030	 -1645.571	 +0.0195	 -3.2318
1779639194.169	   +0.0	  +0.0	 +5.0000	 -0.0027	 -1850.884	 +0.0031	 +1632.818	 +0.0197	 -3.2523
1779639194.268	   +0.0	  +0.0	 +5.0000	 -0.0022	 -2270.005	 -0.0027	 -1853.367	 +0.0264	 -3.2160
1779639194.368	   +0.0	  +0.0	 +5.0000	 -0.0017	 -2897.205	 +0.0030	 +1656.815	 +0.0157	 -3.2535
1779639194.468	   +0.0	  +0.0	 +5.0000	 -0.0014	 -3552.969	 -0.0039	 -1297.171	 +0.0220	 -3.2354
1779639194.568	   +0.0	  +0.0	 +5.0000	 -0.0011	 -4363.128	 +0.0033	 +1496.709	 +0.0295	 -3.2610
1779639194.668	   +0.0	  +0.0	 +5.0000	 -0.0009	      +inf	 -0.0041	 -1225.805	 +0.0229	 -3.2356
1779639194.768	   +0.0	  +0.0	 +5.0000	 -0.0007	      +inf	 +0.0040	 +1258.835	 +0.0309	 -3.2581
1779639194.868	   +0.0	  +0.0	 +5.0000	 -0.0006	      +inf	 +0.0028	 +1757.931	 +0.0332	 -3.2516
1779639194.968	   +0.0	  +0.0	 +5.0000	 -0.0004	      +inf	 -0.0037	 -1368.174	 +0.0286	 -3.2331
1779639195.069	   +0.0	  +0.0	 +5.0000	 -0.0004	      +inf	 +0.0026	 +1902.850	 +0.0327	 -3.2563
1779639195.168	   +0.0	  +0.0	 +5.0000	 -0.0003	      +inf	 -0.0030	 -1687.850	 +0.0276	 -3.2289
1779639195.269	   +0.0	  +0.0	 +5.0000	 -0.0002	      +inf	 +0.0025	 +1987.027	 +0.0206	 -3.2687
1779639195.368	   +0.0	  +0.0	 +5.0000	 -2.7772	    -1.800	 +0.0042	 +1202.649	 +0.0259	 -2.8885
1779639195.469	   +0.0	  +0.0	 +3.2000	-141.8901	    -0.023	 -0.0008	      +inf	-25.5851	 -0.6932
1779639195.568	   +0.0	  +0.0	 +1.0486	 +0.3591	    +2.920	 +0.0002	      +inf	-10.4762	 -0.1605
1779639195.668	   +0.0	  +0.0	 +0.2749	 -0.0142	   -19.393	 +0.0057	   +48.620	 -2.7521	 -0.0671
1779639195.768	   +0.0	  +0.0	 +0.0461	 -0.0268	    -1.721	 +0.0024	   +19.361	 -0.5739	 -0.0546
1779639195.868	   +0.0	  +0.0	 +0.0295	 -0.0256	    -1.154	 +0.0003	      +inf	 -0.2903	 -0.0475
1779639195.968	   +0.0	  +0.0	 +0.0062	 +0.0378	    +0.164	 -0.0021	    -3.001	 -0.0398	 -0.0298
1779639196.068	   +0.0	  +0.0	 +0.0020	 +0.0023	    +0.894	 +0.0019	    +1.092	 -0.0188	 -0.0119
1779639196.169	   +0.0	  +0.0	 +0.0005	 +0.0003	      +inf	 +0.0010	    +0.510	 -0.0013	 -0.0182
1779639196.268	   +0.0	  +0.0	 +0.0001	 +0.0000	      +inf	 +0.0034	    +0.033	 -0.0036	 -0.0138
1779639196.368	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0020	    -0.018	 -0.0092	 -0.0080
1779639196.469	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0002	      +inf	 +0.0070	 -0.0045
1779639196.568	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0032	    -0.001	 +0.0037	 -0.0031
1779639196.668	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0057	    +0.000	 +0.0044	 -0.0056
1779639196.768	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0041	    -0.000	 +0.0030	 +0.0040
1779639196.868	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0015	    +0.000	 -0.0064	 -0.0120
1779639196.968	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0006	      +inf	 -0.0053	 -0.0040
1779639197.069	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0004	      +inf	 -0.0056	 +0.0049
1779639197.168	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0029	    +0.000	 +0.0086	 -0.0066
1779639197.268	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0001	      +inf	 +0.0086	 +0.0072
1779639197.368	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0009	      +inf	 -0.0060	 -0.0098
1779639197.469	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0016	    -0.000	 +0.0047	 +0.0068
1779639197.569	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0000	      +inf	 -0.0026	 -0.0072
1779639197.669	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0013	    -0.000	 +0.0039	 +0.0019
1779639197.769	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0005	      +inf	 -0.0015	 -0.0065
1779639197.868	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0065	    -0.000	 -0.0032	 -0.0082
1779639197.969	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0014	    +0.000	 -0.0085	 +0.0051
1779639198.068	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0006	      +inf	 +0.0042	 +0.0036
1779639198.168	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0027	    +0.000	 -0.0083	 +0.0078
1779639198.269	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0009	      +inf	 +0.0009	 -0.0052
1779639198.369	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0041	    +0.000	 +0.0028	 +0.0011
1779639198.468	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0025	    -0.000	 -0.0051	 -0.0042
1779639198.568	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0001	      +inf	 +0.0002	 +0.0059
1779639198.668	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0004	      +inf	 -0.0041	 -0.0117
1779639198.769	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0036	    -0.000	 -0.0017	 +0.0077
1779639198.869	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0002	      +inf	 +0.0008	 -0.0013
1779639198.968	   +0.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0015	    +0.000	 +0.0097	 -0.0075
1779639199.069	 +100.0	  +0.0	 +0.0000	 +0.0000	      +inf	 -0.0040	    -0.000	 -0.0034	 -0.0024
1779639199.168	 +100.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0002	      +inf	 -0.0003	 +0.0015
1779639199.268	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0035	    +0.000	 +0.0014	 -0.0054
1779639199.369	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0020	    +0.000	 -0.0015	 +0.0073
1779639199.469	 +100.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0003	      +inf	 -0.0047	 -0.0018
1779639199.568	 +100.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0001	      +inf	 -0.0049	 +0.0060
1779639199.668	 +100.0	  +0.0	 +0.0000	 +0.0000	      +inf	 +0.0028	    +0.000	 -0.0101	 +0.0034
1779639199.768	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0017	    -0.000	 +0.0011	 +0.0049
1779639199.869	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0002	      +inf	 +0.0010	 +0.0056
1779639199.969	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0023	    +0.000	 +0.0013	 +0.0102
1779639200.068	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0012	    +0.000	 -0.0064	 +0.0067
1779639200.168	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0068	    +0.000	 +0.0025	 +0.0060
1779639200.268	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0041	    -0.000	 -0.0009	 +0.0017
1779639200.368	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0028	    +0.000	 +0.0074	 -0.0094
1779639200.468	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0001	      +inf	 -0.0074	 +0.0012
1779639200.569	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0049	    +0.000	 -0.0025	 -0.0046
1779639200.669	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0015	    +0.000	 +0.0073	 +0.0045
1779639200.769	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0003	      +inf	 +0.0063	 +0.0052
1779639200.868	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0004	      +inf	 -0.0061	 -0.0049
1779639200.968	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0044	    -0.000	 -0.0081	 -0.0076
1779639201.068	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0077	    -0.000	 +0.0078	 +0.0088
1779639201.169	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0024	    +0.000	 -0.0077	 -0.0042
1779639201.268	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0003	      +inf	 -0.0003	 +0.0029
1779639201.369	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0011	    +0.000	 +0.0090	 +0.0053
1779639201.468	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0005	      +inf	 -0.0080	 +0.0017
1779639201.568	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0017	    +0.000	 -0.0057	 +0.0001
1779639201.668	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0002	      +inf	 -0.0061	 -0.0102
1779639201.769	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0003	      +inf	 -0.0009	 +0.0047
1779639201.868	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0044	    -0.000	 -0.0023	 +0.0087
1779639201.969	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0022	    +0.000	 -0.0064	 +0.0053
1779639202.068	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0024	    +0.000	 -0.0049	 +0.0025
1779639202.169	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0001	      +inf	 -0.0084	 +0.0071
1779639202.268	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0005	      +inf	 +0.0008	 +0.0094
1779639202.368	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0016	    +0.000	 +0.0001	 -0.0014
1779639202.469	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0016	    +0.000	 -0.0066	 -0.0029
1779639202.568	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0007	      +inf	 -0.0027	 -0.0032
1779639202.668	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0020	    +0.000	 -0.0055	 -0.0013
1779639202.768	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0029	    -0.000	 +0.0072	 +0.0030
